Probe,Gene Name,Model Count,Minimum Value,Maximum Value
ENSG00000142534,RPS11,,,
ENSG00000142541,RPL13A,,,
ENSG00000142546,NOSIP,,,
ENSG00000142552,RCN3,,,
ENSG00000142731,PLK4,,,
ENSG00000143797,MBOAT2,,,
ENSG00000143867,OSR1,,,
ENSG00000143870,PDIA6,,,
ENSG00000143878,RHOB,,,
ENSG00000143882,ATP6V1C2,,,
ENSG00000143891,GALM,,,
ENSG00000143919,CAMKMT,,,
ENSG00000143933,CALM2,,,
ENSG00000143947,RPS27A,,,
ENSG00000143951,WDPCP,,,
ENSG00000143971,ETAA1,,,
ENSG00000143977,SNRPG,,,
ENSG00000143995,MEIS1,,,
ENSG00000144026,ZNF514,,,
ENSG00000144028,SNRNP200,,,
ENSG00000144034,TPRKB,,,
ENSG00000144036,EXOC6B,,,
ENSG00000144057,ST6GAL2,,,
ENSG00000144061,NPHP1,,,
ENSG00000144115,THNSL2,,,
ENSG00000144120,TMEM177,,,
ENSG00000144136,SLC20A1,,,
ENSG00000144152,FBLN7,,,
ENSG00000144161,ZC3H8,,,
ENSG00000144182,LIPT1,,,
ENSG00000144199,FAHD2B,,,
ENSG00000144218,AFF3,,,
ENSG00000144228,SPOPL,,,
ENSG00000144231,POLR2D,,,
ENSG00000144320,LNPK,,,
ENSG00000144354,CDCA7,,,
ENSG00000144357,UBR3,,,
ENSG00000144366,GULP1,,,
ENSG00000144369,FAM171B,,,
ENSG00000144381,HSPD1,,,
ENSG00000144406,UNC80,,,
ENSG00000144426,NBEAL1,,,
ENSG00000144445,KANSL1L,,,
ENSG00000144451,SPAG16,,,
ENSG00000144452,ABCA12,,,
ENSG00000144455,SUMF1,,,
ENSG00000144476,ACKR3,,,
ENSG00000144481,TRPM8,,,
ENSG00000144485,HES6,,,
ENSG00000144504,ANKMY1,,,
ENSG00000144554,FANCD2,,,
ENSG00000144559,TAMM41,,,
ENSG00000144567,RETREG2,,,
ENSG00000144591,GMPPA,,,
ENSG00000144619,CNTN4,,,
ENSG00000144642,RBMS3,,,
ENSG00000144645,OSBPL10,,,
ENSG00000144649,GASK1A,,,
ENSG00000144655,CSRNP1,,,
ENSG00000144659,SLC25A38,,,
ENSG00000144668,ITGA9,,,
ENSG00000144674,GOLGA4,,,
ENSG00000144677,CTDSPL,,,
ENSG00000144711,IQSEC1,,,
ENSG00000144712,CAND2,,,
ENSG00000144713,RPL32,,,
ENSG00000144724,PTPRG,,,
ENSG00000144730,IL17RD,,,
ENSG00000144736,SHQ1,,,
ENSG00000144741,SLC25A26,,,
ENSG00000144744,UBA3,,,
ENSG00000144746,ARL6IP5,,,
ENSG00000144747,TMF1,,,
ENSG00000144749,LRIG1,,,
ENSG00000144791,LIMD1,,,
ENSG00000144792,ZNF660,,,
ENSG00000144802,NFKBIZ,,,
ENSG00000144810,COL8A1,,,
ENSG00000144815,NXPE3,,,
ENSG00000144824,PHLDB2,,,
ENSG00000144827,ABHD10,,,
ENSG00000144837,PLA1A,,,
ENSG00000144843,ADPRH,,,
ENSG00000144847,IGSF11,,,
ENSG00000144857,BOC,,,
ENSG00000144867,SRPRB,,,
ENSG00000144868,TMEM108,,,
ENSG00000144891,AGTR1,,,
ENSG00000144895,EIF2A,,,
ENSG00000144908,ALDH1L1,,,
ENSG00000144935,TRPC1,,,
ENSG00000144959,NCEH1,,,
ENSG00000145016,RUBCN,,,
ENSG00000145020,AMT,,,
ENSG00000145029,NICN1,,,
ENSG00000145040,UCN2,,,
ENSG00000145050,MANF,,,
ENSG00000145075,,,,
ENSG00000145147,SLIT2,,,
ENSG00000145214,DGKQ,,,
ENSG00000145220,LYAR,,,
ENSG00000145241,CENPC,,,
ENSG00000145242,EPHA5,,,
ENSG00000145244,CORIN,,,
ENSG00000145246,ATP10D,,,
ENSG00000145247,OCIAD2,,,
ENSG00000145283,SLC10A6,,,
ENSG00000145284,SCD5,,,
ENSG00000145287,PLAC8,,,
ENSG00000145331,TRMT10A,,,
ENSG00000145332,KLHL8,,,
ENSG00000145335,SNCA,,,
ENSG00000145348,TBCK,,,
ENSG00000145354,CISD2,,,
ENSG00000145362,ANK2,,,
ENSG00000145365,TIFA,,,
ENSG00000145386,CCNA2,,,
ENSG00000145390,USP53,,,
ENSG00000145414,NAF1,,,
ENSG00000145416,MARCHF1,,,
ENSG00000145423,SFRP2,,,
ENSG00000145425,RPS3A,,,
ENSG00000145428,RNF175,,,
ENSG00000145431,PDGFC,,,
ENSG00000145439,CBR4,,,
ENSG00000145476,CYP4V2,,,
ENSG00000145494,NDUFS6,,,
ENSG00000145536,ADAMTS16,,,
ENSG00000145545,SRD5A1,,,
ENSG00000145555,MYO10,,,
ENSG00000145569,OTULINL,,,
ENSG00000145592,RPL37,,,
ENSG00000145623,OSMR,,,
ENSG00000145632,PLK2,,,
ENSG00000145649,GZMA,,,
ENSG00000145675,PIK3R1,,,
ENSG00000145685,LHFPL2,,,
ENSG00000145687,SSBP2,,,
ENSG00000145703,IQGAP2,,,
ENSG00000145715,RASA1,,,
ENSG00000145723,GIN1,,,
ENSG00000145730,PAM,,,
ENSG00000145734,BDP1,,,
ENSG00000145741,BTF3,,,
ENSG00000145779,TNFAIP8,,,
ENSG00000145781,COMMD10,,,
ENSG00000145794,MEGF10,,,
ENSG00000145808,ADAMTS19,,,
ENSG00000145819,ARHGAP26,,,
ENSG00000145824,CXCL14,,,
ENSG00000145860,RNF145,,,
ENSG00000145879,SPINK7,,,
ENSG00000145882,PCYOX1L,,,
ENSG00000145901,TNIP1,,,
ENSG00000145908,ZNF300,,,
ENSG00000145911,N4BP3,,,
ENSG00000145912,NHP2,,,
ENSG00000145916,RMND5B,,,
ENSG00000145919,BOD1,,,
ENSG00000145934,TENM2,,,
ENSG00000145945,FAM50B,,,
ENSG00000145979,TBC1D7,,,
ENSG00000145990,GFOD1,,,
ENSG00000146006,LRRTM2,,,
ENSG00000146007,ZMAT2,,,
ENSG00000146021,KLHL3,,,
ENSG00000146054,TRIM7,,,
ENSG00000146066,HIGD2A,,,
ENSG00000146067,FAM193B,,,
ENSG00000146070,PLA2G7,,,
ENSG00000146072,TNFRSF21,,,
ENSG00000146083,RNF44,,,
ENSG00000146094,DOK3,,,
ENSG00000146112,PPP1R18,,,
ENSG00000146122,DAAM2,,,
ENSG00000146147,MLIP,,,
ENSG00000146192,FGD2,,,
ENSG00000146197,SCUBE3,,,
ENSG00000146223,RPL7L1,,,
ENSG00000146232,NFKBIE,,,
ENSG00000146233,CYP39A1,,,
ENSG00000146242,TPBG,,,
ENSG00000146243,IRAK1BP1,,,
ENSG00000146247,PHIP,,,
ENSG00000146263,MMS22L,,,
ENSG00000146267,FAXC,,,
ENSG00000146278,PNRC1,,,
ENSG00000146281,PM20D2,,,
ENSG00000146285,SCML4,,,
ENSG00000146350,TBC1D32,,,
ENSG00000146352,CLVS2,,,
ENSG00000146373,RNF217,,,
ENSG00000146376,ARHGAP18,,,
ENSG00000146386,ABRACL,,,
ENSG00000146409,SLC18B1,,,
ENSG00000146411,SLC2A12,,,
ENSG00000146414,SHPRH,,,
ENSG00000146416,AIG1,,,
ENSG00000146425,DYNLT1,,,
ENSG00000146426,TIAM2,,,
ENSG00000146453,PNLDC1,,,
ENSG00000146476,ARMT1,,,
ENSG00000146477,SLC22A3,,,
ENSG00000146535,GNA12,,,
ENSG00000146540,C7orf50,,,
ENSG00000146555,SDK1,,,
ENSG00000146574,CCZ1B,,,
ENSG00000146592,CREB5,,,
ENSG00000146648,EGFR,,,
ENSG00000146674,IGFBP3,,,
ENSG00000146701,MDH2,,,
ENSG00000146731,CCT6A,,,
ENSG00000146733,PSPH,,,
ENSG00000146757,ZNF92,,,
ENSG00000146776,ATXN7L1,,,
ENSG00000146802,TMEM168,,,
ENSG00000146826,TRAPPC14,,,
ENSG00000146828,SLC12A9,,,
ENSG00000146830,GIGYF1,,,
ENSG00000146833,TRIM4,,,
ENSG00000146842,TMEM209,,,
ENSG00000146856,AGBL3,,,
ENSG00000146858,ZC3HAV1L,,,
ENSG00000146859,TMEM140,,,
ENSG00000146904,EPHA1,,,
ENSG00000146918,NCAPG2,,,
ENSG00000146938,NLGN4X,,,
ENSG00000146950,SHROOM2,,,
ENSG00000146963,LUC7L2,,,
ENSG00000146966,DENND2A,,,
ENSG00000147027,TMEM47,,,
ENSG00000147044,CASK,,,
ENSG00000147050,KDM6A,,,
ENSG00000147065,MSN,,,
ENSG00000147100,SLC16A2,,,
ENSG00000147113,DIPK2B,,,
ENSG00000147119,CHST7,,,
ENSG00000147123,NDUFB11,,,
ENSG00000147138,GPR174,,,
ENSG00000147144,CCDC120,,,
ENSG00000147155,EBP,,,
ENSG00000147160,AWAT2,,,
ENSG00000147162,OGT,,,
ENSG00000147168,IL2RG,,,
ENSG00000147180,ZNF711,,,
ENSG00000147202,DIAPH2,,,
ENSG00000147231,RADX,,,
ENSG00000147251,DOCK11,,,
ENSG00000147257,GPC3,,,
ENSG00000147274,RBMX,,,
ENSG00000147324,MFHAS1,,,
ENSG00000147381,MAGEA4,,,
ENSG00000147383,NSDHL,,,
ENSG00000147394,ZNF185,,,
ENSG00000147400,CETN2,,,
ENSG00000147403,RPL10,,,
ENSG00000147408,CSGALNACT1,,,
ENSG00000147416,ATP6V1B2,,,
ENSG00000147421,HMBOX1,,,
ENSG00000147437,GNRH1,,,
ENSG00000147439,BIN3,,,
ENSG00000147443,DOK2,,,
ENSG00000147454,SLC25A37,,,
ENSG00000147457,CHMP7,,,
ENSG00000147459,DOCK5,,,
ENSG00000147481,SNTG1,,,
ENSG00000147509,RGS20,,,
ENSG00000147526,TACC1,,,
ENSG00000147533,GOLGA7,,,
ENSG00000147536,GINS4,,,
ENSG00000147573,TRIM55,,,
ENSG00000147586,MRPS28,,,
ENSG00000147588,PMP2,,,
ENSG00000147592,LACTB2,,,
ENSG00000147604,RPL7,,,
ENSG00000147606,SLC26A7,,,
ENSG00000147614,ATP6V0D2,,,
ENSG00000147642,SYBU,,,
ENSG00000147649,MTDH,,,
ENSG00000147650,LRP12,,,
ENSG00000147669,POLR2K,,,
ENSG00000147676,MAL2,,,
ENSG00000147677,EIF3H,,,
ENSG00000147684,NDUFB9,,,
ENSG00000147687,TATDN1,,,
ENSG00000147689,FAM83A,,,
ENSG00000147697,GSDMC,,,
ENSG00000147724,FAM135B,,,
ENSG00000147799,ARHGAP39,,,
ENSG00000147813,NAPRT,,,
ENSG00000147852,VLDLR,,,
ENSG00000147853,AK3,,,
ENSG00000147854,UHRF2,,,
ENSG00000147862,NFIB,,,
ENSG00000147872,PLIN2,,,
ENSG00000147883,CDKN2B,,,
ENSG00000147889,CDKN2A,,,
ENSG00000147894,C9orf72,,,
ENSG00000147905,ZCCHC7,,,
ENSG00000147955,SIGMAR1,,,
ENSG00000148053,NTRK2,,,
ENSG00000148120,AOPEP,,,
ENSG00000148143,ZNF462,,,
ENSG00000148154,UGCG,,,
ENSG00000148158,SNX30,,,
ENSG00000148175,STOM,,,
ENSG00000148180,GSN,,,
ENSG00000148200,NR6A1,,,
ENSG00000148218,ALAD,,,
ENSG00000148219,ASTN2,,,
ENSG00000148248,SURF4,,,
ENSG00000148290,SURF1,,,
ENSG00000148296,SURF6,,,
ENSG00000148300,REXO4,,,
ENSG00000148303,RPL7A,,,
ENSG00000148334,PTGES2,,,
ENSG00000148335,NTMT1,,,
ENSG00000148337,CIZ1,,,
ENSG00000148339,SLC25A25,,,
ENSG00000148341,SH3GLB2,,,
ENSG00000148343,MIGA2,,,
ENSG00000148346,LCN2,,,
ENSG00000148356,LRSAM1,,,
ENSG00000148357,HMCN2,,,
ENSG00000148362,PAXX,,,
ENSG00000148396,SEC16A,,,
ENSG00000148400,NOTCH1,,,
ENSG00000148411,NACC2,,,
ENSG00000149346,SLX4IP,,,
ENSG00000149451,ADAM33,,,
ENSG00000149531,FRG1BP,,,
ENSG00000149633,KIAA1755,,,
ENSG00000149636,DSN1,,,
ENSG00000149639,SOGA1,,,
ENSG00000149658,YTHDF1,,,
ENSG00000149970,CNKSR2,,,
ENSG00000150471,ADGRL3,,,
ENSG00000150540,HNMT,,,
ENSG00000150551,LYPD1,,,
ENSG00000150556,LYPD6B,,,
ENSG00000150625,GPM6A,,,
ENSG00000150627,WDR17,,,
ENSG00000150753,CCT5,,,
ENSG00000150938,CRIM1,,,
ENSG00000150961,SEC24D,,,
ENSG00000150995,ITPR1,,,
ENSG00000151012,SLC7A11,,,
ENSG00000151014,NOCT,,,
ENSG00000151090,THRB,,,
ENSG00000151093,OXSM,,,
ENSG00000151276,MAGI1,,,
ENSG00000151292,CSNK1G3,,,
ENSG00000151353,TMEM18,,,
ENSG00000151388,ADAMTS12,,,
ENSG00000151422,FER,,,
ENSG00000151458,ANKRD50,,,
ENSG00000151466,SCLT1,,,
ENSG00000151470,C4orf33,,,
ENSG00000151552,QDPR,,,
ENSG00000151611,MMAA,,,
ENSG00000151612,ZNF827,,,
ENSG00000151617,EDNRA,,,
ENSG00000151623,NR3C2,,,
ENSG00000151665,PIGF,,,
ENSG00000151687,ANKAR,,,
ENSG00000151689,INPP1,,,
ENSG00000151690,MFSD6,,,
ENSG00000151692,RNF144A,,,
ENSG00000151693,ASAP2,,,
ENSG00000151725,CENPU,,,
ENSG00000151726,ACSL1,,,
ENSG00000151729,SLC25A4,,,
ENSG00000151779,NBAS,,,
ENSG00000151789,ZNF385D,,,
ENSG00000151790,TDO2,,,
ENSG00000151834,GABRA2,,,
ENSG00000151882,CCL28,,,
ENSG00000151883,PARP8,,,
ENSG00000151914,DST,,,
ENSG00000152049,KCNE4,,,
ENSG00000152056,AP1S3,,,
ENSG00000152082,MZT2B,,,
ENSG00000152127,MGAT5,,,
ENSG00000152128,TMEM163,,,
ENSG00000152147,GEMIN6,,,
ENSG00000152256,PDK1,,,
ENSG00000152348,ATG10,,,
ENSG00000152377,SPOCK1,,,
ENSG00000152413,HOMER1,,,
ENSG00000152422,XRCC4,,,
ENSG00000152454,ZNF256,,,
ENSG00000152492,CCDC50,,,
ENSG00000152495,CAMK4,,,
ENSG00000152503,TRIM36,,,
ENSG00000152518,ZFP36L2,,,
ENSG00000152527,PLEKHH2,,,
ENSG00000152580,IGSF10,,,
ENSG00000152582,SPEF2,,,
ENSG00000152583,SPARCL1,,,
ENSG00000152642,GPD1L,,,
ENSG00000152661,GJA1,,,
ENSG00000152689,RASGRP3,,,
ENSG00000152818,UTRN,,,
ENSG00000152894,PTPRK,,,
ENSG00000152926,ZNF117,,,
ENSG00000152932,RAB3C,,,
ENSG00000152939,MARVELD2,,,
ENSG00000152952,PLOD2,,,
ENSG00000152953,STK32B,,,
ENSG00000152977,ZIC1,,,
ENSG00000152990,ADGRA3,,,
ENSG00000153006,SREK1IP1,,,
ENSG00000153012,LGI2,,,
ENSG00000153015,CWC27,,,
ENSG00000153044,CENPH,,,
ENSG00000153064,BANK1,,,
ENSG00000153071,DAB2,,,
ENSG00000153094,BCL2L11,,,
ENSG00000153130,SCOC,,,
ENSG00000153140,CETN3,,,
ENSG00000153208,MERTK,,,
ENSG00000153214,TMEM87B,,,
ENSG00000153234,NR4A2,,,
ENSG00000153246,PLA2R1,,,
ENSG00000153253,SCN3A,,,
ENSG00000153283,CD96,,,
ENSG00000153291,SLC25A27,,,
ENSG00000153294,ADGRF4,,,
ENSG00000153310,CYRIB,,,
ENSG00000153317,ASAP1,,,
ENSG00000153395,LPCAT1,,,
ENSG00000153551,CMTM7,,,
ENSG00000153558,FBXL2,,,
ENSG00000153561,RMND5A,,,
ENSG00000153563,CD8A,,,
ENSG00000153707,PTPRD,,,
ENSG00000153714,LURAP1L,,,
ENSG00000153721,CNKSR3,,,
ENSG00000153802,TMPRSS11D,,,
ENSG00000153820,SPHKAP,,,
ENSG00000153823,PID1,,,
ENSG00000153832,FBXO36,,,
ENSG00000153914,SREK1,,,
ENSG00000153922,CHD1,,,
ENSG00000153956,CACNA2D1,,,
ENSG00000153975,ZUP1,,,
ENSG00000153989,NUS1,,,
ENSG00000153993,SEMA3D,,,
ENSG00000154079,SDHAF4,,,
ENSG00000154122,ANKH,,,
ENSG00000154153,RETREG1,,,
ENSG00000154162,CDH12,,,
ENSG00000154165,GPR15,,,
ENSG00000154175,ABI3BP,,,
ENSG00000154188,ANGPT1,,,
ENSG00000154269,ENPP3,,,
ENSG00000154274,C4orf19,,,
ENSG00000154277,UCHL1,,,
ENSG00000154310,TNIK,,,
ENSG00000154319,FAM167A,,,
ENSG00000154328,NEIL2,,,
ENSG00000154330,PGM5,,,
ENSG00000154359,LONRF1,,,
ENSG00000154447,SH3RF1,,,
ENSG00000154518,ATP5MC3,,,
ENSG00000154529,CNTNAP3B,,,
ENSG00000154553,PDLIM3,,,
ENSG00000154556,SORBS2,,,
ENSG00000154582,ELOC,,,
ENSG00000154589,LY96,,,
ENSG00000154639,CXADR,,,
ENSG00000154642,C21orf91,,,
ENSG00000154654,NCAM2,,,
ENSG00000154678,PDE1C,,,
ENSG00000154721,JAM2,,,
ENSG00000154723,ATP5PF,,,
ENSG00000154734,ADAMTS1,,,
ENSG00000154736,ADAMTS5,,,
ENSG00000154743,TSEN2,,,
ENSG00000154767,XPC,,,
ENSG00000154781,CCDC174,,,
ENSG00000154783,FGD5,,,
ENSG00000154813,DPH3,,,
ENSG00000154822,PLCL2,,,
ENSG00000154917,RAB6B,,,
ENSG00000154928,EPHB1,,,
ENSG00000154930,ACSS1,,,
ENSG00000154978,VOPP1,,,
ENSG00000155011,DKK2,,,
ENSG00000155016,CYP2U1,,,
ENSG00000155034,FBXL18,,,
ENSG00000155066,PROM2,,,
ENSG00000155085,AK9,,,
ENSG00000155093,PTPRN2,,,
ENSG00000155097,ATP6V1C1,,,
ENSG00000155099,PIP4P2,,,
ENSG00000155100,OTUD6B,,,
ENSG00000155111,CDK19,,,
ENSG00000155115,GTF3C6,,,
ENSG00000155158,TTC39B,,,
ENSG00000155189,AGPAT5,,,
ENSG00000155275,TRMT44,,,
ENSG00000155304,HSPA13,,,
ENSG00000155307,SAMSN1,,,
ENSG00000155324,GRAMD2B,,,
ENSG00000155329,ZCCHC10,,,
ENSG00000155368,DBI,,,
ENSG00000155438,NIFK,,,
ENSG00000155495,MAGEC1,,,
ENSG00000155506,LARP1,,,
ENSG00000155511,GRIA1,,,
ENSG00000155542,SETD9,,,
ENSG00000155545,MIER3,,,
ENSG00000155621,C9orf85,,,
ENSG00000155657,TTN,,,
ENSG00000155659,VSIG4,,,
ENSG00000155660,PDIA4,,,
ENSG00000155744,FAM126B,,,
ENSG00000155754,C2CD6,,,
ENSG00000155755,TMEM237,,,
ENSG00000155760,FZD7,,,
ENSG00000155792,DEPTOR,,,
ENSG00000155846,PPARGC1B,,,
ENSG00000155849,ELMO1,,,
ENSG00000155850,SLC26A2,,,
ENSG00000155858,LSM11,,,
ENSG00000155868,MED7,,,
ENSG00000155886,SLC24A2,,,
ENSG00000155893,PXYLP1,,,
ENSG00000155903,RASA2,,,
ENSG00000155906,RMND1,,,
ENSG00000155926,SLA,,,
ENSG00000155959,VBP1,,,
ENSG00000155962,CLIC2,,,
ENSG00000155966,AFF2,,,
ENSG00000155970,MICU3,,,
ENSG00000156011,PSD3,,,
ENSG00000156103,MMP16,,,
ENSG00000156136,DCK,,,
ENSG00000156140,ADAMTS3,,,
ENSG00000156162,DPY19L4,,,
ENSG00000156219,ART3,,,
ENSG00000156234,CXCL13,,,
ENSG00000156239,N6AMT1,,,
ENSG00000156253,RWDD2B,,,
ENSG00000156256,USP16,,,
ENSG00000156261,CCT8,,,
ENSG00000156265,MAP3K7CL,,,
ENSG00000156269,NAA11,,,
ENSG00000156284,CLDN8,,,
ENSG00000156298,TSPAN7,,,
ENSG00000156299,TIAM1,,,
ENSG00000156304,SCAF4,,,
ENSG00000156345,CDK20,,,
ENSG00000156453,PCDH1,,,
ENSG00000156463,SH3RF2,,,
ENSG00000156467,UQCRB,,,
ENSG00000156469,MTERF3,,,
ENSG00000156475,PPP2R2B,,,
ENSG00000156482,RPL30,,,
ENSG00000156508,EEF1A1,,,
ENSG00000156535,CD109,,,
ENSG00000156639,ZFAND3,,,
ENSG00000156675,RAB11FIP1,,,
ENSG00000156709,AIFM1,,,
ENSG00000156711,MAPK13,,,
ENSG00000156735,BAG4,,,
ENSG00000156795,NTAQ1,,,
ENSG00000156802,ATAD2,,,
ENSG00000156804,FBXO32,,,
ENSG00000156831,NSMCE2,,,
ENSG00000156928,MALSU1,,,
ENSG00000156966,B3GNT7,,,
ENSG00000156973,PDE6D,,,
ENSG00000156976,EIF4A2,,,
ENSG00000156990,RPUSD3,,,
ENSG00000157036,EXOG,,,
ENSG00000157110,RBPMS,,,
ENSG00000157168,NRG1,,,
ENSG00000157214,STEAP2,,,
ENSG00000157224,CLDN12,,,
ENSG00000157240,FZD1,,,
ENSG00000157259,GATAD1,,,
ENSG00000157388,CACNA1D,,,
ENSG00000157399,ARSL,,,
ENSG00000157404,KIT,,,
ENSG00000157426,AASDH,,,
ENSG00000157500,APPL1,,,
ENSG00000157510,AFAP1L1,,,
ENSG00000157514,TSC22D3,,,
ENSG00000157551,KCNJ15,,,
ENSG00000157554,ERG,,,
ENSG00000157557,ETS2,,,
ENSG00000157593,SLC35B2,,,
ENSG00000157600,TMEM164,,,
ENSG00000157601,MX1,,,
ENSG00000157617,C2CD2,,,
ENSG00000157657,ZNF618,,,
ENSG00000157680,DGKI,,,
ENSG00000157693,TMEM268,,,
ENSG00000157741,UBN2,,,
ENSG00000157778,PSMG3,,,
ENSG00000157796,WDR19,,,
ENSG00000157800,SLC37A3,,,
ENSG00000157827,FMNL2,,,
ENSG00000157869,RAB28,,,
ENSG00000157985,AGAP1,,,
ENSG00000158050,DUSP2,,,
ENSG00000158079,PTPDC1,,,
ENSG00000158089,GALNT14,,,
ENSG00000158106,RHPN1,,,
ENSG00000158122,PRXL2C,,,
ENSG00000158125,XDH,,,
ENSG00000158163,DZIP1L,,,
ENSG00000158169,FANCC,,,
ENSG00000158186,MRAS,,,
ENSG00000158220,ESYT3,,,
ENSG00000158258,CLSTN2,,,
ENSG00000158296,SLC13A3,,,
ENSG00000158301,GPRASP2,,,
ENSG00000158321,AUTS2,,,
ENSG00000158352,SHROOM4,,,
ENSG00000158373,H2BC5,,,
ENSG00000158406,H4C8,,,
ENSG00000158411,MITD1,,,
ENSG00000158457,TSPAN33,,,
ENSG00000158467,AHCYL2,,,
ENSG00000158470,B4GALT5,,,
ENSG00000158480,SPATA2,,,
ENSG00000158528,PPP1R9A,,,
ENSG00000158560,DYNC1I1,,,
ENSG00000158623,COPG2,,,
ENSG00000158639,PAGE5,,,
ENSG00000158669,GPAT4,,,
ENSG00000158683,PKD1L1,,,
ENSG00000158691,ZSCAN12,,,
ENSG00000158806,NPM2,,,
ENSG00000158813,EDA,,,
ENSG00000158863,FHIP2B,,,
ENSG00000158985,CDC42SE2,,,
ENSG00000159086,PAXBP1,,,
ENSG00000159110,IFNAR2,,,
ENSG00000159128,IFNGR2,,,
ENSG00000159147,DONSON,,,
ENSG00000159167,STC1,,,
ENSG00000159200,RCAN1,,,
ENSG00000159212,CLIC6,,,
ENSG00000159216,RUNX1,,,
ENSG00000159231,CBR3,,,
ENSG00000159259,CHAF1B,,,
ENSG00000159267,HLCS,,,
ENSG00000159399,HK2,,,
ENSG00000159674,SPON2,,,
ENSG00000159685,CHCHD6,,,
ENSG00000159733,ZFYVE28,,,
ENSG00000159763,PIP,,,
ENSG00000159788,RGS12,,,
ENSG00000159840,ZYX,,,
ENSG00000159899,NPR2,,,
ENSG00000160124,MIX23,,,
ENSG00000160131,VMA21,,,
ENSG00000160145,KALRN,,,
ENSG00000160179,ABCG1,,,
ENSG00000160180,TFF3,,,
ENSG00000160190,SLC37A1,,,
ENSG00000160193,WDR4,,,
ENSG00000160200,CBS,,,
ENSG00000160209,PDXK,,,
ENSG00000160211,G6PD,,,
ENSG00000160213,CSTB,,,
ENSG00000160216,AGPAT3,,,
ENSG00000160219,GAB3,,,
ENSG00000160223,ICOSLG,,,
ENSG00000160226,CFAP410,,,
ENSG00000160255,ITGB2,,,
ENSG00000160256,SLX9,,,
ENSG00000160293,VAV2,,,
ENSG00000160299,PCNT,,,
ENSG00000160307,S100B,,,
ENSG00000160310,PRMT2,,,
ENSG00000160325,CACFD1,,,
ENSG00000160326,SLC2A6,,,
ENSG00000160360,GPSM1,,,
ENSG00000160439,RDH13,,,
ENSG00000160445,ZER1,,,
ENSG00000160446,ZDHHC12,,,
ENSG00000160469,BRSK1,,,
ENSG00000160791,CCR5,,,
ENSG00000160796,NBEAL2,,,
ENSG00000160799,CCDC12,,,
ENSG00000160862,AZGP1,,,
ENSG00000160868,CYP3A4,,,
ENSG00000160883,HK3,,,
ENSG00000160908,ZNF394,,,
ENSG00000160917,CPSF4,,,
ENSG00000160932,LY6E,,,
ENSG00000160949,TONSL,,,
ENSG00000160957,RECQL4,,,
ENSG00000160959,LRRC14,,,
ENSG00000160972,PPP1R16A,,,
ENSG00000160991,ORAI2,,,
ENSG00000160993,ALKBH4,,,
ENSG00000161010,MRNIP,,,
ENSG00000161011,SQSTM1,,,
ENSG00000161013,MGAT4B,,,
ENSG00000161016,RPL8,,,
ENSG00000161036,LRWD1,,,
ENSG00000161048,NAPEPLD,,,
ENSG00000161057,PSMC2,,,
ENSG00000161179,YDJC,,,
ENSG00000161202,DVL3,,,
ENSG00000161203,AP2M1,,,
ENSG00000161267,BDH1,,,
ENSG00000161551,ZNF577,,,
ENSG00000161618,ALDH16A1,,,
ENSG00000161671,EMC10,,,
ENSG00000161677,JOSD2,,,
ENSG00000162244,RPL29,,,
ENSG00000162804,SNED1,,,
ENSG00000162878,PKDCC,,,
ENSG00000162882,HAAO,,,
ENSG00000162924,REL,,,
ENSG00000162927,PUS10,,,
ENSG00000162929,SANBR,,,
ENSG00000162944,RFTN2,,,
ENSG00000162961,DPY30,,,
ENSG00000162971,TYW5,,,
ENSG00000162976,SLC66A3,,,
ENSG00000162980,ARL5A,,,
ENSG00000162981,LRATD1,,,
ENSG00000162989,KCNJ3,,,
ENSG00000162994,CLHC1,,,
ENSG00000162998,FRZB,,,
ENSG00000162999,DUSP19,,,
ENSG00000163001,CFAP36,,,
ENSG00000163002,NUP35,,,
ENSG00000163006,CCDC138,,,
ENSG00000163013,FBXO41,,,
ENSG00000163017,ACTG2,,,
ENSG00000163029,SMC6,,,
ENSG00000163032,VSNL1,,,
ENSG00000163046,ANKRD30BL,,,
ENSG00000163053,SLC16A14,,,
ENSG00000163064,EN1,,,
ENSG00000163069,SGCB,,,
ENSG00000163071,SPATA18,,,
ENSG00000163072,NOSTRIN,,,
ENSG00000163082,SGPP2,,,
ENSG00000163083,INHBB,,,
ENSG00000163093,BBS5,,,
ENSG00000163104,SMARCAD1,,,
ENSG00000163106,HPGDS,,,
ENSG00000163110,PDLIM5,,,
ENSG00000163145,C1QTNF7,,,
ENSG00000163170,BOLA3,,,
ENSG00000163171,CDC42EP3,,,
ENSG00000163219,ARHGAP25,,,
ENSG00000163235,TGFA,,,
ENSG00000163249,CCNYL1,,,
ENSG00000163251,FZD5,,,
ENSG00000163281,GNPDA2,,,
ENSG00000163291,PAQR3,,,
ENSG00000163293,NIPAL1,,,
ENSG00000163297,ANTXR2,,,
ENSG00000163312,HELQ,,,
ENSG00000163319,MRPS18C,,,
ENSG00000163322,ABRAXAS1,,,
ENSG00000163328,GPR155,,,
ENSG00000163331,DAPL1,,,
ENSG00000163347,CLDN1,,,
ENSG00000163359,COL6A3,,,
ENSG00000163376,KBTBD8,,,
ENSG00000163378,EOGT,,,
ENSG00000163412,EIF4E3,,,
ENSG00000163430,FSTL1,,,
ENSG00000163453,IGFBP7,,,
